,time
0,0.77029478458
1,5.33265306122
2,9.64557823129
3,14.0537414966
4,18.7476190476
5,23.6138321995
6,28.2396825397
7,33.0741496599
8,37.6229024943
9,42.0219954649
10,46.0174603175
11,50.752154195
12,55.0469387755
13,59.6002267574
14,64.5072562358
15,69.3145124717
16,74.1036281179
17,78.9879818594
18,84.2034013605
19,88.9063492063
20,93.4959183673
21,98.1126984127
22,102.788435374
23,107.441496599
24,112.434693878
25,117.051473923
26,121.763492063
27,126.584353741
28,131.568480726
29,136.248752834
30,141.350793651
31,146.271428571
32,151.124036281
33,156.11723356
34,161.17845805
35,166.058276644
36,171.006122449
37,175.881405896
38,180.802040816
