,time
0,0.041179138322
1,11.3427664399
2,22.7713378685
3,34.0593197279
4,45.379047619
5,56.0927989903
6,68.0230385488
7,79.4697505669
8,90.6171428571
9,101.900589569
10,113.174965986
11,124.40399093
12,135.814421769
13,147.274739229
14,158.580861678
15,170.90739229
16,182.222585034
17,194.095600907
18,205.664761905
19,217.066122449
20,228.499229025
21,240.09106576
22,251.564988662
23,262.952743764
24,274.131882086
25,285.415328798
26,296.993560091
27,308.440272109
28,319.451609977
29,330.553650794
30,342.331428571
31,353.401723356
32,364.444807256
33,375.474285714
34,386.576326531
35,397.583129252
36,408.689705215
37,419.796281179
38,431.270204082
39,442.739591837
40,454.576326531
41,466.190839002
42,477.537777778
43,488.735056689
44,499.932335601
45,511.215782313
46,522.354104308
47,533.973151927
48,545.728253968
49,557.506031746
50,569.025306122
51,580.286077098
52,591.469750567
53,603.202176871
54,614.481088435
55,625.619410431
56,636.871111111
57,648.09106576
58,659.469750567
59,670.694240363
60,681.914195011
61,693.44707483
62,704.599002268
63,715.918730159
64,727.224852608
65,738.553650794
66,749.732789116
67,761.424399093
68,772.766802721
69,784.503764172
70,795.955011338
71,807.973151927
72,819.773605442
73,830.843900227
74,841.945941043
75,852.884716553
76,863.95047619
77,874.848435374
78,885.923265306
79,896.979954649
80,908.013968254
81,918.263401361
82,928.589931973
83,939.11600907
84,949.265668934
85,959.315555556
86,969.120544218
87,979.383582766
