,time
0,0.0423792456051
1,1.61836734694
2,3.32596981445
3,5.18752834467
4,6.8475849121
5,8.70621510253
6,10.4437641723
7,12.2278302002
8,14.0764172336
9,15.7983566186
10,17.6637188209
11,19.3199717163
12,21.2275132275
13,23.0696145125
14,24.8469509668
15,26.6077585156
16,28.221832102
17,29.9721088435
18,31.6456245581
19,33.3086094653
20,35.0205056933
21,37.0258698461
22,38.8111111111
23,40.6453075854
24,42.5528490966
25,44.5117913832
26,46.4657547607
27,48.5200302343
28,50.5253943871
29,52.5662131519
