,time
0,1.26462585034
1,7.92675736961
2,15.4732426304
3,24.1399092971
4,32.8383219955
5,40.8836734694
6,48.8383219955
7,56.0401360544
8,63.4414965986
9,71.133106576
10,79.5820861678
11,88.2442176871
12,96.2804988662
13,104.046399922
14,113.16031746
15,120.938095238
16,128.607029478
17,136.421088435
18,143.650113379
19,152.071882086
20,160.529931973
21,169.618367347
22,179.096262161
23,190.55260771
24,200.13296597
25,208.945639188
26,217.474032624
27,225.433866498
28,232.825140809
29,241.799773243
30,249.618367347
31,257.164852608
32,264.153514739
33,271.210204082
34,277.563945578
35,284.22154195
36,290.421088435
37,296.892743764
38,302.679591837
39,309.972108844
