,time
0,0.507256235828
1,4.56167800454
2,8.82471655329
3,13.2419501134
4,17.4868480726
5,21.6863945578
6,25.9494331066
7,30.2396825397
8,34.3712018141
9,38.3485260771
10,41.6909297052
11,45.6546485261
12,49.4732426304
13,53.3371882086
14,57.8088435374
15,61.6274376417
16,65.5004535147
17,69.1739229025
18,73.1512471655
19,77.0469387755
20,81.0424036281
21,85.1195011338
22,89.0696145125
23,92.8337868481
24,96.6795918367
25,100.511791383
26,104.280498866
27,107.840589569
28,111.654648526
29,115.500453515
30,119.228344671
31,123.364399093
32,127.409750567
33,131.532199546
34,135.291836735
35,139.119501134
36,142.910884354
37,146.557142857
38,150.275963719
39,153.958503401
40,157.758956916
41,161.305442177
42,165.033333333
43,168.629705215
44,172.389342404
45,176.103628118
46,179.50952381
47,183.046938776
48,186.779365079
49,190.171655329
50,193.722675737
51,197.550340136
52,201.418820862
53,204.987981859
54,208.611564626
55,212.693197279
56,216.244217687
57,219.80430839
58,223.523129252
59,227.273696145
60,230.829251701
61,234.470975057
62,237.826984127
63,241.536734694
64,244.883673469
65,248.34399093
66,252.153514739
67,255.650113379
68,259.26462585
69,263.373469388
70,267.07414966
71,271.065079365
72,274.842857143
73,278.815646259
74,282.906349206
75,287.205668934
76,291.028798186
77,294.711337868
78,298.384807256
79,302.189795918
80,306.162585034
81,310.697732426
82,314.584353741
83,318.457369615
84,322.489115646
85,326.756689342
86,330.362131519
87,334.126303855
