,time
0,0.0
1,3.91768707483
2,8.27596371882
3,12.6297052154
4,16.7929705215
5,21.0333333333
6,25.3780045351
7,29.9131519274
8,34.1671201814
9,38.4029478458
10,42.5571428571
11,46.7793650794
12,50.7884353741
13,55.110430839
14,59.1512471655
15,63.341723356
16,67.1421768707
17,71.3734693878
18,75.6727891156
19,80.0038548753
20,84.4845804989
21,88.7929705215
22,93.0424036281
23,97.0832199546
24,101.223809524
25,105.514058957
26,109.618367347
27,113.736281179
28,117.976643991
29,122.01292517
30,126.021995465
31,130.226077098
32,134.362131519
