,time
0,1.05600907029
1,6.29863945578
2,11.9811791383
3,17.1557823129
4,21.7317460317
5,26.3394557823
6,31.3054421769
7,36.2215419501
8,41.0514739229
9,46.1761904762
10,51.3598639456
11,56.498185941
12,60.879138322
13,65.1557823129
14,69.6410430839
15,74.3349206349
16,78.774829932
17,83.8904761905
18,88.9199546485
19,93.4732426304
20,98.0945578231
21,102.86553288
22,107.26462585
23,111.781632653
24,117.124036281
25,121.636507937
26,125.99478458
27,131.065079365
28,135.940362812
29,140.529931973
30,145.450566893
31,150.076417234
32,154.670521542
33,159.07414966
34,163.763492063
35,168.22154195
36,172.792970522
37,176.625170068
38,181.037868481
39,186.402947846
