,time
0,0.122652167199
1,2.95170068027
2,4.66078235356
3,6.62321702875
4,8.70830387113
5,10.9160428807
6,13.446031746
7,15.8221295687
8,18.0298685783
9,20.2376075878
10,22.416553288
11,24.2851291054
12,26.3712018141
13,28.2099984558
14,31.6319727891
15,34.266893424
16,36.9925170068
17,39.4188208617
18,41.4564325133
19,44.1716553288
20,46.1172148668
21,48.079649542
22,50.0764172336
23,51.759214558
24,53.8443014004
25,55.8067360756
26,58.0144750851
27,60.7612244898
28,63.2827664399
29,65.6047619048
30,67.4586919595
31,69.5437788018
32,72.3712018141
33,74.2045611554
34,76.2850340136
35,78.1294305058
36,80.5707482993
37,82.9063492063
38,84.8752997017
39,87.1648526077
40,89.7997732426
41,91.9891253993
42,94.6297052154
43,97.0832199546
44,98.7349945952
45,100.992517007
46,102.90516828
47,105.328117914
48,107.197994132
49,109.405733142
50,111.382539683
51,113.330602492
52,115.170385
53,117.255471842
54,119.146712018
55,120.689732524
56,122.406862865
57,124.001341038
58,126.331732215
59,128.416819057
60,130.334920635
61,132.096384073
62,134.058818749
63,135.898601257
