,time
0,0.466439909297
1,4.79297052154
2,8.94716553288
3,13.4414965986
4,17.8950113379
5,22.0990929705
6,26.7158730159
7,31.1603174603
8,35.8133786848
9,40.2487528345
10,44.5662131519
11,48.8972789116
12,53.6002267574
13,58.2714285714
14,62.8111111111
15,67.3371882086
16,72.1807256236
17,77.1875283447
18,82.1263038549
19,86.4664399093
20,90.5979591837
21,94.9743764172
22,99.5820861678
23,104.303174603
24,109.019727891
25,113.600226757
26,118.13537415
27,122.316780045
28,126.86553288
29,131.232879819
30,135.554875283
31,139.740816327
32,143.981179138
33,148.330385488
34,152.303174603
35,157.046938776
36,162.203401361
37,166.947165533
38,171.981179138
39,176.461904762
40,181.359863946
41,185.768027211
42,190.226077098
43,194.466439909
44,198.597959184
45,202.625170068
46,206.557142857
47,210.715873016
48,214.507256236
49,218.938095238
50,223.17845805
51,227.137641723
52,231.028798186
53,235.314512472
54,239.201133787
55,243.146712018
56,247.355328798
57,251.686394558
58,255.051473923
59,259.182993197
60,262.806575964
61,266.783900227
62,270.312244898
63,273.337188209
64,277.296371882
65,280.792970522
66,283.745351474
67,286.407482993
68,289.355328798
69,291.858730159
70,294.575283447
71,297.40521542
72,300.026530612
73,302.856462585
74,305.554875283
75,308.253287982
76,310.711337868
77,312.758709149
78,315.309977324
79,318.461904762
80,321.246485261
81,323.659441335
82,325.985714286
83,328.230716123
84,330.189795918
85,332.450354388
86,334.752154195
87,336.669992654
