,time
0,0.0
1,1.18752834467
2,2.37820934826
3,3.69546485261
4,4.89631336406
5,6.10873381611
6,7.40975056689
7,8.58020627606
8,9.83925828396
9,11.051678736
10,12.3575963719
11,13.5697827518
12,14.7975056689
13,15.9479921001
14,17.2691609977
15,18.4660961159
16,19.8184112355
17,21.0333333333
18,22.2898836954
19,23.5023041475
20,24.8111111111
21,25.9271450516
22,27.326091727
23,28.5385121791
24,29.7997732426
25,31.0566161949
26,32.4089313145
27,33.5280886548
28,34.9380952381
29,36.232718894
30,37.4868480726
31,38.7508229098
32,40.0565064736
33,41.3621900373
34,42.4891156463
35,43.6471362739
36,44.9517006803
37,46.1652402897
38,47.5175554093
39,48.8698705289
40,50.289569161
41,51.574500768
