,time
0,0.384353741497
1,6.75170068027
2,13.0646258503
3,19.60430839
4,26.0124716553
5,32.5476190476
6,38.7789115646
7,45.8038548753
8,52.2392290249
9,58.4024943311
10,65.0646258503
11,71.4183673469
12,77.60430839
13,85.0283446712
14,91.880952381
15,98.5839002268
16,105.005668934
17,111.495464853
18,118.366213152
19,124.075963719
20,130.234693878
21,136.166666667
22,141.463718821
23,147.840136054
24,153.540816327
25,159.527210884
26,165.772108844
27,171.749433107
28,178.397959184
29,184.901360544
30,191.436507937
31,197.958049887
32,204.524943311
33,211.014739229
34,216.724489796
35,222.942176871
36,229.663265306
37,236.384353741
38,242.574829932
39,250.311791383
40,256.933106576
41,263.368480726
42,269.799319728
43,275.912698413
44,282.157596372
45,288.375283447
46,295.005668934
47,301.790249433
48,308.329931973
49,314.656462585
50,320.892290249
51,327.119047619
52,333.577097506
53,340.193877551
54,347.014739229
55,353.840136054
56,360.239229025
57,366.402494331
58,372.815192744
59,379.227891156
60,386.017006803
61,392.538548753
62,399.985260771
63,406.148526077
64,412.311791383
65,418.606575964
66,424.756235828
67,431.060090703
68,437.055555556
69,443.48185941
70,449.821995465
71,455.91723356
72,462.193877551
73,467.776643991
74,473.840136054
75,480.35260771
76,486.384353741
77,492.506802721
