,time
0,0.0
1,3.47301587302
2,8.09886621315
3,12.4752834467
4,16.9741496599
5,21.473015873
6,26.1034013605
7,31.2235827664
8,35.1328798186
9,39.3959183673
10,43.2462585034
11,47.0149659864
12,51.0149659864
13,55.80861678
14,59.6861678005
15,63.3006802721
16,66.9242630385
17,70.8063492063
18,74.4526077098
19,78.4390022676
20,82.2893424036
21,85.7405895692
22,89.4185941043
23,92.5433106576
24,95.7632653061
25,99.5183673469
26,103.677097506
27,107.300680272
28,111.051247166
29,114.670294785
30,117.82675737
31,121.568253968
32,124.838095238
33,128.552380952
34,131.980952381
35,135.128344671
36,139.132879819
37,142.579591837
38,146.579591837
39,150.398185941
40,154.398185941
41,159.024036281
42,163.014965986
43,167.205442177
44,170.702040816
45,174.579591837
46,178.579591837
47,182.198639456
48,186.071655329
49,189.6
50,193.47755102
51,197.350566893
52,202.45260771
53,205.82675737
54,208.806349206
55,212.43446712
56,217.055782313
57,221.971882086
58,226.221315193
59,230.094331066
60,235.49569161
61,239.500226757
62,243.990022676
63,247.069387755
64,251.196371882
65,254.774603175
66,258.402721088
67,261.473015873
68,264.321088435
69,267.699773243
70,271.187301587
71,274.815419501
72,278.439002268
73,282.439002268
74,285.817687075
75,289.445804989
76,293.441269841
77,297.563718821
