,time
0,0.0
1,2.87868480726
2,5.74943310658
3,8.57482993197
4,11.268707483
5,13.962585034
6,16.552154195
7,19.2233560091
8,22.1757369615
9,24.8197278912
10,27.7176870748
11,30.3798185941
12,33.0555555556
13,36.216553288
14,39.3049886621
15,42.1349206349
16,44.9603174603
17,47.9217687075
18,50.6292517007
19,53.6950113379
20,56.2482993197
21,59.1961451247
22,61.8673469388
23,64.5884353741
24,67.3095238095
25,70.0804988662
26,73.0328798186
27,75.8854875283
28,78.6655328798
29,81.4637188209
30,84.3163265306
31,87.0011337868
32,89.9126984127
33,92.6337868481
34,95.3231292517
35,97.8854875283
36,100.5430839
37,103.29138322
38,105.853741497
39,108.679138322
40,111.522675737
41,114.180272109
42,117.091836735
43,119.767573696
44,122.547619048
45,125.422902494
46,128.075963719
47,130.719954649
48,133.422902494
49,136.107709751
50,138.815192744
51,141.445578231
52,144.35260771
53,146.914965986
54,149.450113379
55,152.14399093
56,154.801587302
57,157.667800454
58,160.4569161
59,163.06462585
60,165.441043084
61,167.944444444
62,170.461451247
63,173.100907029
