,time
0,0.0
1,5.55941043084
2,10.9335600907
3,16.5616780045
4,21.4006802721
5,26.9063492063
6,32.4120181406
7,37.9040816327
8,43.2782312925
9,48.7793650794
10,54.5299319728
11,59.90861678
12,65.2782312925
13,70.6569160998
14,76.162585034
15,81.7770975057
16,87.4006802721
17,92.901814059
18,98.2759637188
19,103.654648526
20,109.278231293
21,114.6569161
22,120.026530612
23,126.026530612
24,131.151247166
25,136.774829932
26,142.148979592
27,147.654648526
28,153.151247166
29,158.275963719
30,164.021995465
31,169.151247166
32,174.901814059
33,180.158049887
34,185.536734694
35,191.037868481
36,196.915419501
37,202.162585034
38,207.663718821
39,212.461904762
40,217.155782313
41,222.652380952
42,228.529931973
43,233.904081633
44,239.287301587
45,243.981179138
46,249.972108844
47,254.53446712
48,260.040136054
49,265.659183673
50,271.155782313
51,276.53446712
52,281.90861678
53,287.536734694
54,293.033333333
55,298.529931973
56,304.035600907
57,309.536734694
58,315.16031746
59,320.774829932
60,326.285034014
61,331.7861678
62,337.40521542
63,342.774829932
64,348.262358277
65,353.414285714
66,358.783900227
67,364.158049887
68,369.654648526
69,375.659183673
70,380.906349206
71,386.275963719
72,391.899546485
73,397.278231293
74,402.779365079
75,408.53446712
76,414.03106576
77,419.400680272
