,time
0,1.29138321995
1,4.97845804989
2,8.59750566893
3,12.2482993197
4,15.8673469388
5,19.5634920635
6,23.1507936508
7,26.7698412698
8,30.5657596372
9,34.2437641723
10,37.9444444444
11,41.5544217687
12,45.2641723356
13,48.6882086168
14,52.3117913832
15,55.8401360544
16,59.4591836735
17,63.0056689342
18,66.5476190476
19,70.2074829932
20,73.7040816327
21,77.3458049887
22,80.7879818594
23,84.4024943311
24,88.0170068027
25,91.60430839
26,95.0419501134
27,98.6337868481
28,102.139455782
29,105.613378685
30,109.137188209
31,112.370748299
32,115.871882086
33,119.227891156
34,122.733560091
35,126.23015873
36,129.51814059
37,132.924036281
38,136.221088435
39,139.62244898
40,143.182539683
41,146.597505669
42,149.849206349
43,153.400226757
44,156.878684807
45,160.33446712
46,163.685941043
47,167.114512472
48,170.570294785
49,173.735827664
50,176.797052154
51,179.926303855
52,183.314058957
53,186.574829932
54,189.799319728
55,192.806122449
56,195.685941043
57,198.987528345
58,201.91723356
59,205.069160998
