,time
0,0.0
1,4.47097505669
2,8.98344671202
3,14.5979591837
4,19.2283446712
5,23.9494331066
6,29.2510204082
7,35.2918367347
8,41.087755102
9,46.2941043084
10,51.5684807256
11,56.7612244898
12,61.2736961451
13,66.625170068
14,71.6183673469
15,77.2419501134
16,82.6433106576
17,87.7634920635
18,93.1421768707
19,98.8972789116
20,103.305442177
21,108.602494331
22,113.173922902
23,117.849659864
24,123.477777778
25,128.929024943
26,134.058276644
27,138.987981859
28,144.860997732
29,149.40521542
30,155.164852608
31,160.924489796
32,165.677324263
33,170.03106576
34,175.373469388
35,180.021995465
36,184.788435374
37,189.423356009
38,194.543537415
39,199.659183673
40,203.985714286
41,209.051473923
42,213.876870748
43,218.217006803
44,223.600226757
45,228.480045351
46,233.251020408
47,237.536734694
48,242.906349206
49,248.253287982
50,252.675056689
51,257.940362812
52,262.511791383
53,266.185260771
54,270.747619048
55,275.214739229
56,279.582086168
57,283.931292517
58,289.060544218
59,294.167120181
60,299.087755102
61,304.044671202
62,309.523129252
63,314.652380952
64,319.378004535
65,324.956235828
66,330.339455782
67,334.679591837
68,339.300907029
69,344.434693878
70,349.201133787
71,354.520861678
72,359.672789116
73,365.400680272
74,370.158049887
75,375.278231293
76,381.151247166
77,385.07414966
