,time
0,1.43242630385
1,3.32357220068
2,5.38647908387
3,7.56399190501
4,9.56959581921
5,11.5231292517
6,13.5235006786
7,15.4718016239
8,17.5231292517
9,19.5403124213
10,21.4369614512
11,23.3223083738
12,25.4998211949
13,27.6200310471
14,29.7975438682
15,31.8031477824
16,33.8723356009
17,36.0435674867
18,38.1064743699
19,40.1120782841
20,42.1263038549
21,44.0086801746
22,45.9630385488
23,47.905282065
24,49.7962800413
25,51.8541950113
26,53.7501849007
27,55.7557888149
28,57.8759986671
29,59.8904761905
30,61.9445094645
