,time
0,0.0401360544218
1,4.65691609977
2,8.89274376417
3,13.2510204082
4,17.6183673469
5,21.7453514739
6,25.8995464853
7,30.0628117914
8,34.0129251701
9,38.3712018141
10,42.3485260771
11,46.2578231293
12,50.266893424
13,54.2306122449
14,59.0786848073
15,63.3734693878
16,67.9494331066
17,72.0129251701
18,76.0310657596
19,80.3394557823
20,84.4074829932
21,88.4664399093
22,92.3893424036
23,96.2941043084
24,100.207936508
25,104.162585034
26,108.01292517
27,112.217006803
28,116.421088435
29,120.539002268
30,124.652380952
31,128.802040816
32,133.223809524
33,137.446031746
34,141.545804989
35,145.554875283
36,149.663718821
37,154.058276644
38,158.289569161
39,162.684126984
40,166.901814059
41,170.711337868
42,174.874603175
43,179.269160998
44,183.332653061
45,187.840589569
46,192.11723356
47,196.244217687
48,200.475510204
49,204.570748299
50,208.588888889
51,212.665986395
52,216.749136119
53,220.134896683
54,224.665986395
55,229.024263039
56,233.28276644
57,236.860997732
58,240.711337868
59,245.187528345
60,249.05600907
61,252.783302124
62,257.40521542
63,261.005863494
