,time
0,0.316780045351
1,4.21700680272
2,8.73401360544
3,13.3326530612
4,17.8587301587
5,22.1897959184
6,26.5571428571
7,30.8247165533
8,34.8655328798
9,39.1285714286
10,43.2056689342
11,47.4732426304
12,51.7408163265
13,55.7680272109
14,59.6637188209
15,63.8405895692
16,67.9902494331
17,72.0854875283
18,76.312244898
19,80.4120181406
20,84.6886621315
21,88.9244897959
22,93.1421768707
23,97.4006802721
24,101.373469388
25,105.287301587
26,109.260090703
27,113.246485261
28,117.305442177
29,121.133106576
30,125.155782313
31,129.391609977
32,133.486848073
