,time
0,0.0
1,4.04467120181
2,8.4664399093
3,12.8201814059
4,17.0469387755
5,21.49138322
6,26.2124716553
7,30.9743764172
8,35.0644704118
9,39.7634920635
10,44.1897959184
11,48.4074829932
12,52.7884353741
13,56.9925170068
14,61.4369614512
15,65.4117474947
16,70.4210884354
17,74.8201814059
18,79.1512471655
19,83.5367346939
20,88.0764172336
21,92.5390022676
22,96.7158730159
23,100.933560091
24,105.409750567
25,110.080952381
26,114.516326531
27,119.092290249
28,123.931292517
29,128.516326531
30,133.808843537
31,137.541269841
32,141.618367347
33,145.26462585
34,149.137641723
35,152.724943311
