,time
0,0.0
1,3.58185941043
2,7.71337868481
3,11.3324263039
4,15.1963718821
5,19.0376417234
6,22.6113378685
7,26.6113378685
8,30.5750566893
9,34.6113378685
10,38.4662131519
11,42.629478458
12,46.6566893424
13,50.779138322
14,55.0058956916
15,59.1963718821
16,63.4820861678
17,67.4049886621
18,71.5637188209
19,75.7814058957
20,80.0399092971
21,84.547845805
22,88.6068027211
23,92.6566893424
24,96.9968253968
25,101.282539683
26,105.332426304
27,109.5138322
28,113.885714286
29,118.325623583
30,122.629478458
31,127.024036281
32,131.28707483
33,135.595464853
34,140.448072562
35,145.137414966
36,150.076190476
