,time
0,1.55034013605
1,6.88820861678
2,12.3712018141
3,17.341723356
4,22.3712018141
5,27.4097505669
6,32.1399092971
7,37.006122449
8,41.5004535147
9,46.1444444444
10,50.6024943311
11,55.6546485261
12,60.3984126984
13,64.9562358277
14,69.6501133787
15,74.0537414966
16,78.5616780045
17,83.1058956916
18,87.2827664399
19,91.6138321995
20,96.035600907
21,100.262358277
22,104.466439909
23,109.078684807
24,113.790702948
25,118.11723356
26,122.307709751
27,126.439229025
28,130.76122449
29,135.019727891
30,139.219274376
31,143.71814059
32,148.067346939
33,152.316780045
34,156.84739229
35,161.124036281
36,165.237414966
37,169.409750567
38,173.400680272
39,177.101360544
