,time
0,0.0734600304566
1,2.84702947846
2,5.24158730159
3,7.89918367347
4,10.3481632653
5,12.8198185941
6,15.2053061224
7,17.5409070295
8,19.6028014856
9,22.066984127
10,24.0704033129
11,26.4590709948
12,28.8606349206
13,30.768726115
14,32.7276602605
15,35.3005442177
16,37.1352620879
17,39.5907936508
18,41.444917208
19,43.6976914753
20,45.7545723281
21,48.0579138322
22,49.8683340337
23,52.0231615937
24,53.7862023247
25,56.3300226757
26,58.0958574448
27,60.2506850049
28,62.4796825397
29,64.3644467104
30,66.2254341487
31,68.3802617087
32,70.552244898
33,72.2981299998
34,74.3550108525
35,76.6429478458
36,79.0057596372
37,80.7215468255
38,82.9743210928
39,85.3458956916
40,87.1860295056
41,89.581723356
42,91.2997912112
43,93.356672064
44,95.511499624
45,97.8538321995
46,99.7232080369
47,101.682142182
48,104.003492063
49,105.795903888
50,107.950731448
51,110.007612301
52,112.452471655
53,114.219320714
54,116.178254859
55,118.683764172
56,120.645856687
57,122.604790832
58,124.563724978
59,126.9830839
60,128.677486683
61,131.060181406
62,132.889195096
63,135.141969363
64,137.377641723
65,139.255731069
66,141.549977324
67,143.271546067
68,145.524320335
69,147.777094602
70,150.421655698
71,153.19170068
72,156.144081633
73,158.629342404
74,161.132743764
75,163.350621059
76,165.994421769
77,167.856169593
78,169.962675737
79,172.165824713
80,174.320652274
81,176.552244898
82,178.969478458
83,180.785134954
84,182.744069099
85,184.800949952
86,186.563990683
87,188.620871536
