,time
0,1.16485260771
1,5.67278911565
2,10.3802721088
3,15.1149659864
4,19.722675737
5,24.5344671202
6,29.0514739229
7,33.3371882086
8,37.9902494331
9,42.1580498866
10,46.4709750567
11,50.8655328798
12,55.1648526077
13,59.3734693878
14,63.8496598639
15,68.5072562358
16,73.0922902494
17,77.4324263039
18,81.7861678005
19,86.1353741497
20,90.8111111111
21,95.0287981859
22,99.2056689342
23,103.654648526
24,108.121768707
25,112.298639456
26,116.502721088
27,120.829251701
28,124.95170068
29,129.278231293
30,133.359863946
31,137.563945578
32,141.704535147
33,145.904081633
34,150.294104308
35,154.566213152
36,158.774829932
37,162.947165533
