,time
0,0.634240362812
1,3.88140589569
2,7.14671201814
3,10.8337868481
4,14.5163265306
5,18.0990929705
6,21.7907029478
7,25.1467120181
8,28.5390022676
9,32.0900226757
10,35.3235827664
11,38.6206349206
12,42.162585034
13,45.5594104308
14,48.9471655329
15,52.3984126984
16,55.8360544218
17,59.3281179138
18,62.9426303855
19,66.5390022676
20,70.0310657596
21,73.6002267574
22,77.006122449
23,80.4936507937
24,83.8541950113
25,87.341723356
26,90.647845805
27,93.953968254
28,97.0696145125
29,100.425623583
