,time
0,0.0
1,1.9358276644
2,3.61501536098
3,6.25328798186
4,8.61609977324
5,10.9653061224
6,13.3009070295
7,15.9585034014
8,18.625170068
9,21.1512471655
10,23.5095238095
11,26.0129251701
12,28.4573696145
13,30.9925170068
14,33.573015873
15,36.0537414966
16,38.5526077098
17,41.1240362812
18,43.6455782313
19,46.266893424
20,48.879138322
21,51.4505668934
22,53.8904761905
23,56.3802721088
24,58.8383219955
25,61.3507936508
26,63.8224489796
27,66.3031746032
28,68.8201814059
29,71.3598639456
30,73.7181405896
31,76.1399092971
32,78.5072562358
33,80.9063492063
34,83.2963718821
