,time
0,0.357142857143
1,7.00113378685
2,13.4229024943
3,19.6904761905
4,25.9308390023
5,31.6632653061
6,38.216553288
7,44.5839002268
8,50.9512471655
9,56.7970521542
10,62.7607709751
11,69.0555555556
12,74.9693877551
13,80.425170068
14,86.3253968254
15,92.4750566893
16,98.6746031746
17,104.738095238
18,111.060090703
19,116.701814059
20,123.060090703
21,129.259637188
22,134.869614512
23,140.97845805
24,146.443310658
25,151.849206349
26,157.350340136
27,163.545351474
28,170.007936508
29,176.379818594
30,182.43877551
31,188.270975057
32,193.504535147
33,199.196145125
34,204.397959184
35,209.450113379
36,215.912698413
37,222.23015873
38,228.343537415
39,234.914965986
40,240.969387755
41,246.924036281
42,252.651927438
43,258.411564626
44,264.121315193
45,270.225623583
46,276.089569161
47,282.293650794
48,289.150793651
49,294.937641723
50,300.361678005
51,306.284580499
52,311.48185941
53,317.608843537
54,323.318594104
55,329.150793651
56,335.109977324
57,341.032879819
58,346.901360544
59,351.976190476
60,357.563492063
61,362.323733839
62,368.225623583
63,374.597505669
64,379.556452602
65,384.388888889
66,389.4138322
67,394.924036281
68,399.944444444
69,405.422902494
70,410.706349206
71,416.089569161
72,421.472789116
73,426.364242753
74,431.060090703
75,435.44635129
76,440.933106576
77,446.529478458
