,time
0,0.0
1,1.35358276644
2,2.76151845147
3,4.34335911784
4,5.92519978421
5,7.37298615683
6,9.03612244898
7,10.4830457721
8,12.0792063492
9,13.5126728111
10,15.0724036281
11,16.5154889913
12,18.0247845805
13,19.464683454
14,20.9771655329
15,22.4138779168
16,23.9152860069
17,25.416694097
18,27.1132199546
19,28.553564571
20,30.1354052374
21,31.6636241862
22,33.1918431351
23,34.9046031746
24,36.4091461854
25,37.9068707483
26,39.2779080718
27,40.7793161619
28,42.2470068027
29,43.7016997659
30,45.2567295735
31,46.7313268049
32,48.1791131775
33,49.6268995501
34,51.1014967815
35,52.7231972789
