,time
0,0.62925170068
1,5.5
2,10.4342403628
3,15.2505668934
4,19.6904761905
5,24.1984126984
6,28.8741496599
7,32.7426303855
8,37.7993197279
9,42.4795918367
10,46.8514739229
11,51.2596371882
12,55.7494331066
13,60.3662131519
14,65.037414966
15,69.9761904762
16,74.7426303855
17,79.0782312925
18,83.6995464853
19,88.2573696145
20,92.679138322
21,96.8786848073
22,101.096371882
23,105.422902494
24,109.776643991
25,114.302721088
26,118.973922902
27,123.817460317
28,128.497732426
29,132.914965986
30,137.114512472
31,141.563492063
32,145.962585034
33,150.270975057
34,154.706349206
35,159.114512472
36,163.495464853
37,167.948979592
38,172.180272109
39,177.241496599
40,181.790249433
41,186.583900227
42,191.540816327
43,196.139455782
44,200.484126984
45,204.76984127
46,209.681405896
47,214.370748299
48,219.08276644
49,223.545351474
50,227.649659864
51,231.899092971
52,236.475056689
53,242.307256236
54,245.926303855
55,250.556689342
56,255.699546485
57,260.261904762
58,264.760770975
59,269.667800454
