,time
0,0.0990929705215
1,4.5253968254
2,9.8034037988
3,15.5321995465
4,19.4604881379
5,23.5231292517
6,27.1875283447
7,31.458683832
8,36.2872260015
9,40.5304903323
10,44.9200741228
11,48.7249433107
12,52.6750054861
13,57.8723356009
14,62.7340136054
15,68.0764172336
16,73.1467120181
17,78.2809109307
18,83.8995464853
19,89.133106576
20,95.0106575964
21,100.593424036
22,104.275963719
23,109.006122449
24,114.529931973
25,118.489115646
26,122.049206349
27,125.373469388
28,128.86553288
29,132.285034014
30,136.080952381
31,139.432426304
32,144.040136054
33,148.221612659
34,152.025918611
35,155.830224563
36,158.960770975
