,time
0,0.0
1,4.78367346939
2,8.40272108844
3,13.0603174603
4,16.7428571429
5,20.2258503401
6,23.5546485261
7,26.5701972545
8,30.6657596372
9,33.6181405896
10,37.0013605442
11,40.3029478458
12,43.9492063492
13,47.1419501134
14,52.0353741497
15,56.1941043084
16,59.7315192744
17,63.5591836735
18,67.1963718821
19,71.8448979592
20,75.6952380952
21,80.4752834467
22,84.3074829932
23,88.1351473923
24,91.6453514739
25,95.4004535147
26,99.6997732426
27,105.141950113
28,109.463945578
29,113.817687075
30,117.527437642
31,121.663492063
32,125.835827664
33,129.636281179
34,133.296145125
35,137.518367347
36,141.137414966
37,145.296145125
38,148.652154195
39,151.971882086
40,156.457142857
41,160.606802721
42,164.552380952
43,168.565986395
44,172.516099773
45,176.479818594
46,180.221315193
47,184.103401361
48,188.207709751
49,192.058049887
50,196.044444444
51,200.130612245
52,203.609070295
53,207.355102041
54,211.531972789
55,215.463945578
56,219.010430839
57,222.915192744
58,227.160090703
59,230.103401361
