,time
0,0.17619047619
1,8.05827664399
2,14.1943310658
3,20.5571428571
4,26.8247165533
5,32.4120181406
6,38.0628117914
7,44.1036281179
8,50.8746031746
9,57.90861678
10,64.2487528345
11,71.2419501134
12,77.0151927438
13,82.1489795918
14,86.8201814059
15,91.6818594104
16,96.7975056689
17,103.105895692
18,108.84739229
19,114.584353741
20,121.087755102
21,126.747619048
22,132.652380952
23,138.86553288
24,144.180725624
25,149.423356009
26,154.071882086
27,159.7861678
28,164.584353741
29,169.913151927
30,175.373469388
31,180.353061224
32,185.740816327
