,time
0,0.67029478458
1,7.27346938776
2,14.1260770975
3,20.4344671202
4,26.7065759637
5,32.8471655329
6,39.0603174603
7,45.2099773243
8,51.7814058957
9,58.1351473923
10,64.3800453515
11,70.5659863946
12,76.8244897959
13,83.0421768707
14,89.4095238095
15,96.0399092971
16,102.366439909
17,108.679365079
18,115.014965986
19,121.278004535
20,127.40952381
21,133.690702948
22,139.831292517
23,145.527437642
24,151.908390023
25,157.636281179
26,164.044444444
27,170.207709751
28,176.584126984
29,182.951473923
30,188.983219955
31,194.706575964
32,200.180498866
33,205.5138322
34,210.833560091
35,217.06031746
36,224.53877551
37,230.411791383
38,236.266666667
39,242.516099773
40,248.579591837
41,254.611337868
42,260.334693878
43,266.634013605
44,272.380045351
45,278.593197279
46,284.910657596
47,290.987755102
48,296.978684807
49,302.874376417
50,308.760997732
51,315.146485261
52,321.994557823
53,327.713378685
54,333.944671202
55,340.003628118
56,346.071655329
57,351.93106576
58,357.400453515
59,362.892517007
60,368.97414966
61,374.819954649
62,380.783673469
63,386.393650794
64,391.58185941
65,396.620408163
66,402.166893424
67,407.690702948
68,413.06031746
69,418.153287982
70,423.482086168
71,428.856235828
72,433.976417234
73,439.044047949
74,444.180498866
75,449.527437642
76,454.543139147
77,460.076190476
