,time
0,0.0
1,3.05600907029
2,6.33038548753
3,9.79523809524
4,13.0922902494
5,16.4891156463
6,20.0673469388
7,23.6410430839
8,27.2555555556
9,31.0106575964
10,34.8247165533
11,38.3394557823
12,41.8451247166
13,45.5004535147
14,49.2510204082
15,52.8201814059
16,56.5299319728
17,60.2260770975
18,63.953968254
19,67.8541950113
20,71.6138321995
21,75.4278911565
22,79.1965986395
23,82.9108843537
24,86.7793650794
25,90.4755102041
26,94.0174603175
27,97.8496598639
28,101.514058957
29,105.046938776
30,108.548072562
31,112.398412698
32,115.958503401
33,119.59569161
34,123.309977324
35,127.051473923
36,130.289569161
