,time
0,0.130875576037
1,1.54580498866
2,3.01612903226
3,4.50025601639
4,5.94489795918
5,7.46850998464
6,8.85646258503
7,10.1016385049
8,11.490015361
9,13.0220174091
10,14.4392290249
11,15.7987711214
12,17.3507936508
13,18.6712749616
14,20.1554019457
15,21.4959037378
16,23.07578085
17,24.7340136054
18,26.0919098822
19,27.5281618024
20,28.9165386585
21,30.3049155146
22,31.9494331066
23,33.2731694828
24,34.661546339
25,36.1456733231
26,37.7734254992
27,39.2575524834
28,40.6459293395
29,42.2258064516
30,43.5911564626
31,45.1461853559
32,46.7022675737
33,48.0665642601
34,49.6863945578
35,51.2263184844
36,52.9471655329
