,time
0,0.393424036281
1,6.83786848073
2,12.8696145125
3,19.0419501134
4,24.8333333333
5,31.0600907029
6,37.0600907029
7,43.5
8,50.0034013605
9,56.0487528345
10,62.0986394558
11,67.9353741497
12,74.4977324263
13,80.0804988662
14,86.6156462585
15,93.2868480726
16,99.6496598639
17,106.325396825
18,112.611111111
19,119.019274376
20,125.422902494
21,131.572562358
22,136.973922902
23,142.66553288
24,147.753968254
25,153.681405896
26,159.023809524
27,165.821995465
28,171.939909297
29,178.044217687
30,184.080498866
31,190.724489796
32,197.227891156
33,203.522675737
34,209.391156463
35,215.60430839
36,221.899092971
37,228.270975057
38,234.778911565
39,240.819727891
40,247.39569161
41,253.849206349
42,259.930839002
43,266.080498866
44,272.171201814
45,278.710884354
46,285.277777778
47,291.5861678
48,298.003401361
49,304.311791383
50,310.452380952
51,316.629251701
52,322.520408163
53,328.87414966
54,335.282312925
55,341.318594104
56,347.939909297
57,354.071428571
58,360.017006803
59,365.341269841
60,370.919501134
61,377.028344671
62,382.946712018
63,389.223356009
64,394.815192744
65,399.948979592
66,405.545351474
67,411.123582766
68,416.012723526
69,420.869614512
70,425.899092971
71,431.540816327
72,436.833333333
73,442.280045351
74,447.502024588
75,452.361678005
76,457.504535147
77,463.354875283
