,time
0,1.47347715968
1,3.38149659864
2,5.36094881501
3,7.21063290908
4,9.19555555556
5,11.2548574537
6,13.2998639456
7,15.2990819984
8,17.3682201375
9,19.3270748299
10,21.3183929486
11,23.3561805098
12,25.2685657596
13,27.3361451247
14,29.4381926158
15,31.4132790213
16,33.2629631154
17,35.3007506766
18,37.2953287982
19,39.3136246434
20,41.2573604711
21,43.4223129252
22,45.4896884829
23,47.5274760442
24,49.5025624497
25,51.5946485261
26,53.7035398837
27,55.8353791786
28,58.0299196291
29,60.1524716553
