,time
0,0.0809523809524
1,2.62517006803
2,5.17845804989
3,7.64557823129
4,10.080952381
5,12.5707482993
6,14.9698412698
7,17.4097505669
8,19.8451247166
9,22.2623582766
10,24.8111111111
11,27.237414966
12,29.7408163265
13,32.3394557823
14,34.7385487528
15,37.0696145125
16,39.468707483
17,41.7997732426
18,44.1535147392
19,46.5072562358
20,48.856462585
21,51.2555555556
22,53.5911564626
23,55.9857142857
24,58.3848072562
25,60.8337868481
26,63.6546485261
27,66.0129251701
28,67.6884463463
29,70.0951466608
30,72.5571428571
31,74.3068722113
32,77.1875283447
33,79.5367346939
34,81.8541950113
35,84.2034013605
36,86.5616780045
37,88.9335600907
38,91.2736961451
39,93.4100559579
40,95.7907029478
41,97.772200278
42,100.416553288
43,102.756689342
44,104.841882452
45,107.337188209
46,109.354445542
47,111.899546485
48,113.716589862
49,116.273708946
50,118.379571721
51,121.042403628
52,123.19297235
53,125.148416356
54,127.55511667
55,129.949433107
56,132.248752834
57,134.323961305
58,136.58024285
59,139.096825397
60,141.09280594
61,143.198668715
62,145.45495026
63,147.459637188
