,time
0,1.15578231293
1,4.24421768707
2,7.39160997732
3,10.5934240363
4,13.7544217687
5,16.9199546485
6,19.9721088435
7,23.1195011338
8,26.2714285714
9,29.5004535147
10,32.7839002268
11,35.9675736961
12,39.110430839
13,42.3349206349
14,45.4006802721
15,48.6614512472
16,51.8179138322
17,54.9244897959
18,58.0492063492
19,61.1648526077
20,64.4709750567
21,67.6818594104
22,70.7566893424
23,73.9403628118
24,77.006122449
25,80.1535147392
26,83.2691609977
27,86.393877551
28,89.49138322
29,92.5843537415
30,95.7770975057
31,98.8882086168
