,time
0,1.16009070295
1,4.99682539683
2,9.22811791383
3,13.80861678
4,18.4163265306
5,23.3959183673
6,28.1804988662
7,32.8154195011
8,37.1056689342
9,41.8403628118
10,46.1941043084
11,50.7473922902
12,55.4503401361
13,60.0580498866
14,64.9333333333
15,69.39138322
16,73.6816326531
17,77.935600907
18,82.5206349206
19,86.8562358277
20,91.0965986395
21,95.6090702948
22,99.9537414966
23,104.407256236
24,108.597732426
25,112.829024943
26,116.978684807
27,121.246258503
28,125.536507937
29,129.91292517
30,134.207709751
