,time
0,0.0
1,4.41179138322
2,9.92199546485
3,15.5455782313
4,21.4185941043
5,27.2553287982
6,33.6272108844
7,38.9786848073
8,44.4843537415
9,49.4684807256
10,54.4707482993
11,59.5410430839
12,64.7882086168
13,70.7882086168
14,75.4140589569
15,80.1623582766
16,85.0421768707
17,89.7904761905
18,94.2893424036
19,99.1646258503
20,104.03537415
21,109.160090703
22,113.781405896
23,117.872108844
24,121.690702948
25,126.575056689
26,131.726984127
27,136.602267574
28,141.72244898
29,146.475283447
30,151.219047619
31,155.713378685
32,160.520634921
33,166.01723356
34,171.024036281
35,175.72244898
36,180.153287982
37,185.278004535
38,190.779138322
39,195.291609977
40,199.545578231
41,204.411791383
42,209.917460317
43,214.919727891
44,220.153287982
45,224.234920635
46,228.561451247
47,233.690702948
48,238.144217687
49,243.26893424
50,248.062585034
51,253.064852608
52,257.586394558
53,261.958276644
54,266.706575964
55,270.665759637
56,275.668027211
57,280.361904762
58,285.364172336
59,290.266666667
60,295.463945578
61,300.339229025
62,305.332426304
63,310.711111111
64,315.958276644
65,320.071655329
66,324.439002268
67,328.815419501
68,333.309750567
69,337.563718821
70,341.191836735
71,345.39138322
72,350.393650794
73,355.39138322
74,360.021768707
75,364.221315193
76,368.969614512
77,373.463945578
