,time
0,1.55011337868
1,5.52290249433
2,10.9922902494
3,15.1419501134
4,19.2598639456
5,23.9537414966
6,28.3029478458
7,32.9333333333
8,37.3278911565
9,42.5523809524
10,46.9469387755
11,51.4639455782
12,56.1170068027
13,60.6022675737
14,65.1419501134
15,69.8721088435
16,74.3120181406
17,79.8222222222
18,85.137414966
19,90.0172335601
20,94.1079365079
21,98.9922902494
22,103.531972789
23,107.971882086
24,112.389115646
25,116.579591837
26,120.833560091
27,125.046712018
28,129.772335601
29,134.343764172
30,139.028571429
31,144.74739229
32,149.93106576
33,155.5138322
34,160.457142857
35,165.482086168
36,171.06031746
37,176.856235828
38,182.234920635
39,188.624943311
