,time
0,0.0
1,2.91065759637
2,5.65442176871
3,8.62947845805
4,11.4231292517
5,14.1306122449
6,16.7609977324
7,19.5546485261
8,22.4888888889
9,25.5229024943
10,28.3619047619
11,31.2507936508
12,34.0761904762
13,37.0557823129
14,40.0308390023
15,42.8789115646
16,45.9446712018
17,48.8199546485
18,51.7587301587
19,54.9015873016
20,57.7678004535
21,60.6430839002
22,63.4911564626
23,66.525170068
24,69.3551020408
25,72.3256235828
26,75.6770975057
27,78.5750566893
28,81.3142857143
29,84.2213151927
30,87.2099773243
31,90.0761904762
32,93.1782312925
33,96.0756254115
34,99.010430839
35,101.858503401
36,104.584126984
37,107.332426304
38,110.117006803
39,112.987755102
40,115.731519274
41,118.34829932
42,121.001360544
43,123.72244898
44,126.420861678
45,129.400453515
46,132.148752834
47,134.965079365
48,137.785941043
49,140.497959184
50,143.336961451
51,146.162358277
52,148.992290249
53,151.953741497
54,154.688435374
55,157.500226757
56,160.239455782
57,163.246258503
58,166.117006803
59,168.865306122
60,171.6
61,174.370975057
62,177.26893424
63,180.312018141
