,time
0,1.25102040816
1,4.10362811791
2,6.90181405896
3,9.53673469388
4,12.2487528345
5,15.0786848073
6,17.7408163265
7,20.3530612245
8,23.1784580499
9,25.8678004535
10,28.3712018141
11,30.8700680272
12,33.80430839
13,36.5117913832
14,39.1421768707
15,41.6138321995
16,44.2623582766
17,46.729478458
18,49.1965986395
19,51.5866213152
20,54.2442176871
21,57.0832199546
22,59.8632653061
23,62.4120181406
24,65.3054421769
25,68.0537414966
26,70.8065759637
27,73.6138321995
28,76.1399092971
29,78.879138322
30,81.6501133787
31,84.266893424
32,86.8972789116
33,89.677324263
34,92.1535147392
35,94.7884353741
36,97.341723356
37,100.11723356
38,102.511791383
39,104.888208617
