,time
0,0.0
1,4.02199546485
2,8.28503401361
3,12.2986394558
4,16.080952381
5,19.9675736961
6,24.0446712018
7,28.2714285714
8,32.5390022676
9,37.133106576
10,41.3553287982
11,45.8496598639
12,50.312244898
13,55.0106575964
14,59.9448979592
15,64.5616780045
16,69.4551020408
17,74.2124716553
18,79.0197278912
19,83.953968254
20,88.752154195
21,93.4823129252
22,98.2306122449
23,103.060544218
24,107.677324263
25,112.294104308
26,117.07414966
27,121.777097506
28,126.593424036
29,131.486848073
30,136.307709751
31,140.734013605
32,145.504988662
33,150.285034014
34,155.772562358
35,160.217006803
36,164.529931973
