,time
0,0.029433106576
1,1.17852875917
2,2.47491039427
3,3.80267573696
4,4.91053649656
5,6.16763383968
6,7.50329976674
7,8.85936507937
8,10.056778745
9,11.2745917961
10,12.7097052154
11,13.8280707743
12,15.2030209933
13,16.4994026284
14,17.7564999716
15,19.0135973147
16,20.3831746032
17,21.6063605849
18,22.784889344
19,24.0027023952
20,25.4353287982
21,26.6740342493
22,28.0929251701
23,29.3453661034
24,30.6810320305
25,32.0385034014
26,33.3130795926
27,34.6094612277
28,35.9296598639
29,37.162940206
30,38.5237641723
31,39.6378506002
32,40.8949479433
33,42.3196825397
34,43.4877112135
