,time
0,1.14671201814
1,3.84058956916
2,6.61609977324
3,9.53673469388
4,12.4800453515
5,15.3371882086
6,18.2079365079
7,21.2691609977
8,24.3621315193
9,27.2873015873
10,30.2351473923
11,33.0287981859
12,35.8995464853
13,38.6931972789
14,41.5140589569
15,44.3349206349
16,47.1013605442
17,49.8405895692
18,52.6160997732
19,55.5321995465
20,58.3848072562
21,61.110430839
22,63.9222222222
23,66.901814059
24,69.6501133787
25,72.4437641723
26,75.3371882086
27,78.266893424
28,81.1512471655
29,83.9993197279
30,86.7612244898
31,89.6092970522
32,92.3303854875
