,time
0,0.0
1,4.30770975057
2,9.06054421769
3,13.9766439909
4,18.9789115646
5,23.7272108844
6,28.4755102041
7,33.4823129252
8,38.3530612245
9,43.2238095238
10,48.2170068027
11,53.1693877551
12,58.0446712018
13,63.0469387755
14,67.8496598639
15,72.2714285714
16,77.1648526077
17,82.162585034
18,86.9108843537
19,91.90861678
20,97.006122449
21,101.631972789
22,106.593424036
23,111.124036281
24,115.690929705
25,120.348526077
26,125.16031746
27,130.162585034
28,135.046938776
29,139.627437642
30,144.049206349
31,148.906349206
32,153.591156463
33,158.257823129
34,164.257823129
35,169.133106576
36,173.976643991
37,178.729478458
38,183.57755102
39,187.885941043
40,192.76122449
41,197.514058957
42,202.575283447
43,207.450566893
44,212.330385488
45,217.328117914
46,222.734013605
47,227.609297052
48,235.114965986
49,240.189795918
50,244.978911565
51,249.727210884
52,255.146712018
53,260.271428571
54,265.26462585
55,270.017460317
56,274.389342404
57,278.230612245
58,282.978911565
59,287.985714286
60,293.101360544
61,297.981179138
62,302.734013605
63,307.6138322
64,312.611564626
65,317.246485261
66,322.11723356
67,327.114965986
68,331.990249433
69,336.992517007
70,341.736281179
71,347.500453515
72,351.963038549
73,355.758956916
74,359.133106576
75,362.956235828
76,367.07414966
77,370.947165533
