,time
0,1.51859410431
1,6.25782312925
2,11.2600907029
3,16.3394557823
4,21.5594104308
5,26.6750566893
6,31.6092970522
7,36.774829932
8,41.826984127
9,46.8473922902
10,51.9675736961
11,56.9607709751
12,62.1943310658
13,67.2873015873
14,72.3848072562
15,77.4732426304
16,82.3666666667
17,87.5004535147
18,92.3712018141
19,97.446031746
20,102.32585034
21,107.278231293
22,112.421088435
23,117.690929705
24,123.033333333
25,128.330385488
26,133.563945578
27,138.661451247
28,143.745351474
29,148.792970522
30,154.085487528
31,159.251020408
32,164.212471655
