,time
0,0.0766610586887
1,1.41247897008
2,2.96530612245
3,4.37868480726
4,5.744081145
5,7.25072537976
6,8.90181405896
7,10.3581791139
8,11.8177407164
9,13.3281179138
10,14.8781118182
11,16.243508156
12,17.8995464853
13,19.3038792578
14,20.7634408602
15,22.3666666667
16,23.8238119621
17,25.1892082998
18,26.7430839002
19,28.01416624
20,29.5678931071
21,30.9743764172
22,32.2516031502
23,33.7111647526
24,35.2178089874
25,36.5832053251
26,37.9015190306
27,39.4823129252
28,40.632311706
29,42.289569161
30,43.4572696462
31,44.963913881
32,46.4234754834
33,47.9267573696
34,49.3425986882
35,50.566747129
36,52.1308390023
