,time
0,1.22789115646
1,5.25963718821
2,8.66553287982
3,11.4863945578
4,14.5929705215
5,18.0714285714
6,21.3095238095
7,24.6473922902
8,28.1077097506
9,31.6814058957
10,34.6201814059
11,37.2596371882
12,40.3934240363
13,43.9036281179
14,47.7585034014
15,51.4183673469
16,54.9240362812
17,58.5612244898
18,62.1485260771
19,65.4138321995
20,69.3367346939
21,73.4092970522
22,77.29138322
23,80.9648526077
24,84.7653061224
25,88.5340136054
26,91.7811791383
27,95.753968254
28,99.2732426304
29,103.867346939
30,108.434240363
31,112.937641723
32,117.354875283
33,121.971655329
34,126.375283447
35,130.107709751
36,133.803854875
37,137.513605442
38,140.837868481
39,143.672335601
40,148.325396825
41,151.731292517
42,156.493197279
43,159.939909297
44,164.252834467
45,168.239229025
46,172.738095238
47,177.218820862
48,181.023809524
49,185.332199546
50,188.420634921
51,192.053287982
52,195.105442177
53,198.846938776
54,202.080498866
55,205.427437642
56,209.504535147
57,212.937641723
58,216.062358277
59,219.436507937
