,time
0,1.21319256496
1,2.9970521542
2,4.57704467689
3,6.28654329115
4,7.89047619048
5,9.54010516991
6,11.1944586676
7,12.856462585
8,14.5583107795
9,16.2678093938
10,17.9040816327
11,19.3559359228
12,21.1205796536
13,22.8609977324
14,24.5395768821
15,26.1761904762
16,27.7931387609
17,29.392347142
18,31.0151927438
19,32.5356187875
20,34.079682052
21,35.6237453165
22,37.3507936508
23,38.9324523119
24,40.531660693
25,42.1860141906
26,43.7852225717
27,45.3734693878
28,46.8733491007
29,48.625170068
30,50.182056096
31,51.7812644771
32,53.4356179748
33,55.0968253968
34,56.6891798535
35,58.233243118
36,59.8324514991
