,time
0,0.0
1,2.53424036281
2,5.38231292517
3,8.33015873016
4,11.1011337868
5,13.9492063492
6,16.9786848073
7,20.0897959184
8,23.0739229025
9,26.1260770975
10,28.9741496599
11,31.8766439909
12,34.8879818594
13,37.8766439909
14,40.8698412698
15,43.7859410431
16,46.7972789116
17,49.8131519274
18,52.7337868481
19,55.7723356009
20,58.7609977324
21,61.9764172336
22,65.0058956916
23,68.0988662132
24,71.2689342404
25,74.2802721088
26,77.2371882086
27,80.1396825397
28,83.114739229
29,85.6317460317
30,88.4707482993
