,time
0,0.0
1,1.24369508855
2,2.53522460358
3,3.94943310658
4,5.26178691309
5,6.60115085461
6,7.89954648526
7,9.18420988467
8,10.5235738262
9,11.8088435374
10,13.0587984298
11,14.3802721088
12,15.5940230333
13,16.9333869749
14,18.2727509164
15,19.5594104308
16,20.9036443729
17,22.2260770975
18,23.5345378295
19,24.9695706239
20,26.1444444444
21,27.5047952275
22,28.844159169
23,30.0400198311
24,31.3793837726
25,32.7187477141
26,33.9146083762
27,35.3235827664
28,36.6411706857
29,38.0283690537
30,39.3677329952
31,40.7249433107
32,42.0942953047
33,43.4814936727
34,44.7730231878
35,46.1489795918
36,47.4517510708
37,48.8428571429
38,50.1783133803
39,51.5639455782
40,52.9527101163
