,time
0,0.257823129252
1,4.23968253968
2,8.94263038549
3,13.6909297052
4,18.2532879819
5,22.9154195011
6,27.59569161
7,31.9721088435
8,36.4437641723
9,40.6659863946
10,44.8609977324
11,49.1376417234
12,53.237414966
13,57.8587301587
14,62.0265306122
15,66.4482993197
16,71.0015873016
17,75.3689342404
18,79.8541950113
19,84.0900226757
20,88.8201814059
21,92.901814059
22,97.1784580499
23,101.355328798
24,105.967573696
25,110.348526077
26,114.860997732
27,119.251020408
28,123.650113379
29,127.781632653
30,132.103628118
31,136.461904762
32,140.734013605
