,time
0,0.0668934240363
1,3.18253968254
2,6.5022675737
3,9.87188208617
4,13.0782312925
5,16.1394557823
6,19.3820861678
7,22.910430839
8,26.3027210884
9,29.6995464853
10,33.1145124717
11,36.8015873016
12,40.4115646259
13,44.425170068
14,47.9535147392
15,51.0918367347
16,54.5566893424
17,57.985260771
18,61.6995464853
19,65.3775510204
20,68.9829931973
21,72.2709750567
22,75.7040816327
23,78.8968253968
24,82.7063492063
25,86.5022675737
26,90.2256235828
27,93.1326530612
28,96.9512471655
29,100.733560091
30,104.443310658
31,108.184807256
32,111.903628118
33,115.522675737
34,119.200680272
35,122.534013605
36,126.12585034
37,129.558956916
38,132.865079365
39,136.597505669
40,140.329931973
41,143.853741497
42,147.314058957
43,151.06462585
44,154.642857143
45,158.157596372
46,161.862811791
47,165.676870748
48,168.905895692
49,172.783446712
50,176.379818594
51,179.83106576
52,183.128117914
53,186.470521542
54,189.717687075
55,192.992063492
56,196.302721088
57,199.658730159
58,203.069160998
59,206.212018141
60,209.527210884
61,212.85600907
62,216.429705215
63,219.327664399
