,time
0,1.31882086168
1,4.7156462585
2,7.78140589569
3,10.420861678
4,13.70430839
5,16.8471655329
6,19.5319727891
7,22.4662131519
8,25.6997732426
9,28.9333333333
10,32.0489795918
11,35.010430839
12,37.8675736961
13,41.3324263039
14,44.6884353741
15,47.9446712018
16,51.0421768707
17,54.2213151927
18,57.473015873
19,60.1941043084
20,63.3052154195
21,66.4253968254
22,69.5138321995
23,72.6068027211
24,75.3233560091
25,78.2258503401
26,81.2235827664
27,84.3392290249
28,87.1510204082
29,90.0217687075
30,93.0149659864
31,95.9446712018
32,98.7972789116
33,101.404988662
34,104.575056689
35,107.749659864
36,110.842630385
37,113.645351474
38,116.357369615
39,119.296145125
40,122.525170068
41,125.577324263
42,128.706575964
43,131.726984127
44,134.829024943
45,138.008163265
46,141.028571429
47,144.280272109
48,146.983219955
49,149.776870748
50,152.715646259
51,155.926530612
52,158.860770975
53,161.785941043
54,164.575056689
55,167.386848073
56,170.307482993
57,172.647945469
58,174.844950077
59,177.273469388
60,179.238959293
