,time
0,1.13287981859
1,4.06258503401
2,7.03764172336
3,10.1034013605
4,13.2009070295
5,16.1986394558
6,19.0376417234
7,21.8993197279
8,24.7836734694
9,27.6272108844
10,30.5297052154
11,33.3016604491
12,35.6816326531
13,38.2621315193
14,41.2961451247
15,44.0988662132
16,46.9560090703
17,49.8267573696
18,52.674829932
19,55.4820861678
20,58.3346938776
21,61.1510204082
22,63.9310657596
23,66.7292517007
24,69.5365079365
25,71.6746397484
26,74.629478458
27,77.5591836735
28,80.3664399093
29,83.2235827664
30,85.831292517
31,88.6385487528
32,91.4367346939
33,94.2621315193
34,97.033106576
35,99.8267573696
36,102.593197279
37,105.332426304
38,108.130612245
39,110.819954649
40,113.6861678
41,116.117006803
42,118.838095238
43,121.6861678
44,124.470748299
45,127.273469388
46,130.071655329
47,132.829024943
48,135.636281179
49,138.357369615
50,141.141950113
51,143.935600907
52,146.656689342
53,149.377777778
54,152.076190476
55,154.706575964
56,157.454875283
57,160.22585034
58,162.965079365
59,165.708843537
