,time
0,0.348526077098
1,3.70907029478
2,7.64557823129
3,11.7181405896
4,15.7816326531
5,19.9494331066
6,24.080952381
7,28.5390022676
8,33.1693877551
9,37.7408163265
10,42.2759637188
11,46.625170068
12,50.625170068
13,54.6977324263
14,58.6297052154
15,62.6614512472
16,66.7975056689
17,70.8927437642
18,74.8519274376
19,79.1421768707
20,83.4233560091
21,87.1920634921
22,91.1013605442
23,94.9562358277
24,99.1739229025
25,103.137641723
26,107.128571429
27,111.065079365
28,115.119501134
29,119.092290249
30,123.083219955
31,126.942630385
32,130.960770975
33,135.060544218
34,139.663718821
35,143.758956916
36,147.749886621
