,time
0,1.4219881501
1,3.55497037525
2,5.77256235828
3,7.9275839368
4,9.98946675444
5,12.2290980908
6,14.5616780045
7,16.7794601712
8,18.9479921001
9,21.1013605442
10,23.4097505669
11,25.7680272109
12,28.1988662132
13,30.3594470046
14,32.7612244898
15,34.8031599737
16,36.9361421988
17,39.1046741277
18,41.4732426304
19,43.8179138322
20,46.2578231293
21,48.6070294785
22,50.8005266623
23,53.2782312925
24,55.7090702948
25,58.1263038549
26,60.647845805
27,63.0696145125
28,65.5185941043
29,68.1081632653
