,time
0,1.26009070295
1,6.21700680272
2,8.6433106576
3,11.133106576
4,15.9494331066
5,20.9653061224
6,25.8768707483
7,30.8111111111
8,35.6954648526
9,40.4664399093
10,45.4505668934
11,50.3984126984
12,55.1829931973
13,60.0492063492
14,64.8065759637
15,69.5820861678
16,74.1671201814
17,78.7612244898
18,83.364399093
19,88.0265306122
20,92.6931972789
21,97.468707483
22,102.080952381
23,106.833786848
24,111.468707483
25,116.112698413
26,120.697732426
27,125.332653061
28,129.990249433
29,134.6569161
30,139.182993197
31,143.972108844
32,148.507256236
33,153.210204082
