,time
0,0.068350685555
1,1.65011337868
2,3.26253464349
3,5.20953112428
4,7.33265306122
5,9.26138866538
6,11.2610066727
7,13.5458049887
8,15.4181072668
9,17.4703468006
10,19.5752078609
11,21.7853119743
12,23.9427945611
13,26.1081632653
14,27.9946521022
15,30.046891636
16,32.0991311698
17,34.2039922301
18,35.9222222222
19,37.7822560326
20,39.7818740399
21,41.7288705207
22,43.623245475
23,45.4649989028
24,47.5172384366
25,49.6747210234
26,51.6743390307
27,53.6591836735
28,55.4630889393
29,57.4627069466
