,time
0,0.0965306122449
1,3.2393877551
2,6.42306122449
3,9.62487528345
4,12.5092290249
5,15.3436961451
6,18.2235147392
7,21.0035600907
8,23.7155782313
9,26.5727210884
10,29.3573015873
11,32.2915419501
12,34.9808843537
13,37.8879138322
14,40.613537415
15,43.3527664399
16,45.97861678
17,48.613537415
18,51.2484580499
19,53.8334920635
20,56.3958503401
21,58.9400680272
22,61.5432426304
23,64.0919954649
24,66.6407482993
25,69.1260090703
26,71.516031746
27,73.9695464853
28,76.3187528345
29,78.7450566893
30,81.1350793651
31,83.5069614512
32,85.8833786848
33,88.2416553288
34,90.6316780045
35,93.0171655329
36,95.4752154195
37,97.9241950113
38,100.332358277
39,102.799478458
40,105.175895692
41,107.534172336
42,109.89244898
43,112.228049887
44,114.581791383
45,116.926462585
46,119.407188209
47,121.946870748
48,124.359569161
49,126.853900227
50,129.175895692
51,131.593129252
52,133.987687075
53,136.436666667
54,138.862970522
55,141.302879819
56,143.679297052
57,146.237120181
58,148.745056689
59,151.298344671
60,153.756394558
61,156.128276644
62,158.509229025
63,160.885646259
64,163.370907029
65,165.586663103
66,168.069319728
67,170.39585034
68,172.735986395
69,175.45707483
70,178.386780045
71,181.243922902
72,184.169092971
73,186.949138322
74,189.851632653
75,192.427596372
76,195.302879819
77,197.992222222
78,200.436666667
79,202.976349206
80,205.452539683
81,207.955941043
82,210.41399093
83,212.776802721
84,215.180430839
85,217.597664399
86,219.610987517
87,222.228049887
