,time
0,0.774829931973
1,5.54580498866
2,10.9335600907
3,16.162585034
4,20.6750566893
5,25.6365079365
6,30.8972789116
7,35.5820861678
8,40.3848072562
9,45.1195011338
10,49.8814058957
11,54.4755102041
12,59.2691609977
13,63.573015873
14,68.1489795918
15,72.7566893424
16,77.4641723356
17,81.8224489796
18,86.1580498866
19,90.6659863946
20,95.1875283447
21,99.8315192744
22,104.643310658
23,109.350793651
24,113.763492063
25,118.452834467
26,123.17845805
27,128.062811791
28,132.412018141
29,137.101360544
30,141.573015873
31,146.121768707
32,150.811111111
33,155.459637188
34,159.953968254
35,164.652380952
36,169.414285714
37,174.34399093
38,179.182993197
